案件編號,發生時間,災情類別,相近地點,災情描述,權責單位,通報來源,lat,log
42020023509423,2020-05-13 15:34,"[積淹水災情]
道路積淹水",屏東縣南州鄉溪洲村仁愛路32號,大雨導致南州鄉地下道積水約60公分，使得車輛無法通行，有6人受困於此。,"屏東縣後備指揮部(待處理)
經濟部水利署南區水資源局(待處理)
經濟部水利署第七河川局(待處理)
台灣自來水股份有限公司(待處理)
台灣電力股份有限公司(待處理)
交通部公路總局第三區養護工程處(待處理)
屏東監理站(待處理)
交通部臺灣鐵路管理局高雄運務段屏東站(待處理)
行政院農業委員會農糧署南區分署(待處理)
農田水利會(待處理)
行政院海岸巡防署海岸巡防總局南部地區巡防局(待處理)
行政院海岸巡防署海洋巡防總局(待處理)
屏東縣政府(待處理)
屏東縣政府警察局(待處理)
屏東縣政府警察局屏東分局(待處理)
屏東縣政府警察局潮州分局(待處理)
屏東縣政府警察局東港分局(待處理)
屏東縣政府警察局恆春分局(待處理)
屏東縣政府警察局里港分局(待處理)
屏東縣政府警察局枋寮分局(待處理)
屏東縣政府警察局內埔分局(待處理)
屏東縣政府衛生局(待處理)
屏東縣政府環境保護局(待處理)
屏東縣政府消防局(待處理)
屏東縣政府稅務局(待處理)
屏東縣政府教育處(待處理)
屏東縣政府民政處(待處理)
屏東縣政府水利處(待處理)
屏東縣政府人事處(待處理)
屏東縣政府農業處(待處理)
屏東縣政府工務處(待處理)
屏東縣政府原住民處(待處理)
屏東縣政府社會處(待處理)
屏東縣政府傳播暨國際事務處(待處理)
屏東縣政府城鄉發展處(待處理)
第六三大隊(待處理)
欣屏天然氣公司(待處理)
紅十字會屏東縣支會(待處理)
陸軍機步333旅(待處理)
南州鄉公所(待處理)
中華電信股份有限公司產業工會(待處理)
屏東縣政府交通旅遊處(待處理)
海洋委員會海巡署南部分署(待處理)
第八巡防區指揮部(待處理)",災情查報,22.490325,120.507967
12020023509882,2020-05-13 16:10,"[--]
--",屏東縣恆春鎮,"因連日豪雨沖刷,致路基流失,有掏空之虞,現在已封鎖現場,以利用路人安全,",,網路災情通報,21.983846,120.753784
42020023509920,2020-05-13 16:22,"[積淹水災情]
道路積淹水",屏東縣琉球鄉,因溪水暴漲，往琉球鄉的三民路淹水約50公分，造成3人受困。,琉球鄉公所(已處理),災情查報,22.349648,120.38627
42020023509912,2020-05-13 16:23,"[積淹水災情]
道路積淹水",屏東縣崁頂鄉[屏東縣崁頂鄉崁頂村12鄰興農路29之16號],淹水,崁頂鄉公所(已處理),災情查報,22.517697,120.505623
42020023509914,2020-05-13 16:24,"[積淹水災情]
房屋積淹水",屏東縣崁頂鄉[屏東縣崁頂鄉北勢村7鄰北勢路8之3號],淹水,崁頂鄉公所(已處理),災情查報,22.511317,120.489624
42020023509932,2020-05-13 16:27,"[積淹水災情]
道路積淹水",屏東縣琉球鄉大福村仁愛路12號,豪大雨導致民生路積淹水約300平方公尺，使得車輛故障造成無法通行，1人受困,琉球鄉公所(已處理),災情查報,22.338096,120.375177
12020023509980,2020-05-13 16:57,"[--]
--",屏東縣萬丹鄉,海嘯,,網路災情通報,22.575491,120.478909
12020023510099,2020-05-13 18:16,"[--]
--",屏東縣三地門鄉,測試演練,,網路災情通報,22.76247,120.700108
42020023510173,2020-05-14 08:09,"[土石災情]
土石流",屏東縣琉球鄉杉福村復興路27號,○○縣○○鄉爆發土石流，土石隨溪流而下，穿越2條馬路，灌進1戶民宅，2層樓建築遭土石淹沒，2人受困。,琉球鄉公所(已處理),災情查報,22.340112,120.363861
42020023510244,2020-05-14 09:20,"[其他災情]
漁港設施損壞",屏東縣東港鎮,漁港防波堤燈塔遭浪襲倒塌。,"屏東縣後備指揮部(待處理)
經濟部水利署南區水資源局(待處理)
經濟部水利署第七河川局(待處理)
台灣自來水股份有限公司(待處理)
台灣電力股份有限公司(待處理)
交通部公路總局第三區養護工程處(待處理)
屏東監理站(待處理)
交通部臺灣鐵路管理局高雄運務段屏東站(待處理)
行政院農業委員會農糧署南區分署(待處理)
農田水利會(待處理)
行政院海岸巡防署海岸巡防總局南部地區巡防局(待處理)
行政院海岸巡防署海洋巡防總局(待處理)
屏東縣政府(待處理)
屏東縣政府警察局(待處理)
屏東縣政府警察局屏東分局(待處理)
屏東縣政府警察局潮州分局(待處理)
屏東縣政府警察局東港分局(待處理)
屏東縣政府警察局恆春分局(待處理)
屏東縣政府警察局里港分局(待處理)
屏東縣政府警察局枋寮分局(待處理)
屏東縣政府警察局內埔分局(待處理)
屏東縣政府衛生局(待處理)
屏東縣政府環境保護局(待處理)
屏東縣政府消防局(待處理)
屏東縣政府稅務局(待處理)
屏東縣政府教育處(待處理)
屏東縣政府民政處(待處理)
屏東縣政府水利處(待處理)
屏東縣政府人事處(待處理)
屏東縣政府農業處(待處理)
屏東縣政府工務處(待處理)
屏東縣政府原住民處(待處理)
屏東縣政府社會處(待處理)
屏東縣政府傳播暨國際事務處(待處理)
屏東縣政府城鄉發展處(待處理)
第六三大隊(待處理)
欣屏天然氣公司(待處理)
紅十字會屏東縣支會(待處理)
陸軍機步333旅(待處理)
東港鎮公所(待處理)
中華電信股份有限公司產業工會(待處理)
屏東縣政府交通旅遊處(待處理)
海洋委員會海巡署南部分署(待處理)
第八巡防區指揮部(待處理)",災情查報,22.483656,120.477584
42020023511436,2020-05-19 16:16,"[積淹水災情]
道路積淹水",屏東縣里港鄉大平村信義28號,擬ˇ',"屏東縣後備指揮部(待處理)
經濟部水利署南區水資源局(待處理)
經濟部水利署第七河川局(待處理)
台灣自來水股份有限公司(待處理)
台灣電力股份有限公司(待處理)
交通部公路總局第三區養護工程處(待處理)
屏東監理站(待處理)
交通部臺灣鐵路管理局高雄運務段屏東站(待處理)
行政院農業委員會農糧署南區分署(待處理)
農田水利會(待處理)
行政院海岸巡防署海岸巡防總局南部地區巡防局(待處理)
行政院海岸巡防署海洋巡防總局(待處理)
屏東縣政府(待處理)
屏東縣政府警察局屏東分局(待處理)
屏東縣政府警察局潮州分局(待處理)
屏東縣政府警察局東港分局(待處理)
屏東縣政府警察局恆春分局(待處理)
屏東縣政府警察局里港分局(待處理)
屏東縣政府警察局枋寮分局(待處理)
屏東縣政府警察局內埔分局(待處理)
屏東縣政府衛生局(待處理)
屏東縣政府環境保護局(待處理)
屏東縣政府消防局(待處理)
屏東縣政府稅務局(待處理)
屏東縣政府教育處(待處理)
屏東縣政府民政處(待處理)
屏東縣政府水利處(待處理)
屏東縣政府人事處(待處理)
屏東縣政府農業處(待處理)
屏東縣政府工務處(待處理)
屏東縣政府原住民處(待處理)
屏東縣政府社會處(待處理)
屏東縣政府傳播暨國際事務處(待處理)
屏東縣政府城鄉發展處(待處理)
第六三大隊(待處理)
欣屏天然氣公司(待處理)
紅十字會屏東縣支會(待處理)
陸軍機步333旅(待處理)
里港鄉公所(待處理)
中華電信股份有限公司產業工會(待處理)
屏東縣政府交通旅遊處(待處理)
海洋委員會海巡署南部分署(待處理)
第八巡防區指揮部(待處理)
屏東縣政府警察局(已處理)",災情查報,22.77915709,120.49456543
42020023512587,2020-05-21 10:42,"[積淹水災情]
房屋地下室淹水",屏東縣枋寮鄉[屏東縣枋寮鄉枋寮村10鄰德興路36號],淹水20公分,"屏東縣後備指揮部(待處理)
經濟部水利署南區水資源局(待處理)
經濟部水利署第七河川局(待處理)
台灣自來水股份有限公司(待處理)
台灣電力股份有限公司(待處理)
交通部公路總局第三區養護工程處(待處理)
屏東監理站(待處理)
交通部臺灣鐵路管理局高雄運務段屏東站(待處理)
行政院農業委員會農糧署南區分署(待處理)
農田水利會(待處理)
行政院海岸巡防署海岸巡防總局南部地區巡防局(待處理)
行政院海岸巡防署海洋巡防總局(待處理)
屏東縣政府(待處理)
屏東縣政府警察局(待處理)
屏東縣政府警察局屏東分局(待處理)
屏東縣政府警察局潮州分局(待處理)
屏東縣政府警察局東港分局(待處理)
屏東縣政府警察局恆春分局(待處理)
屏東縣政府警察局里港分局(待處理)
屏東縣政府警察局枋寮分局(待處理)
屏東縣政府警察局內埔分局(待處理)
屏東縣政府衛生局(待處理)
屏東縣政府環境保護局(待處理)
屏東縣政府消防局(待處理)
屏東縣政府稅務局(待處理)
屏東縣政府教育處(待處理)
屏東縣政府民政處(待處理)
屏東縣政府水利處(待處理)
屏東縣政府人事處(待處理)
屏東縣政府農業處(待處理)
屏東縣政府工務處(待處理)
屏東縣政府原住民處(待處理)
屏東縣政府社會處(待處理)
屏東縣政府傳播暨國際事務處(待處理)
屏東縣政府城鄉發展處(待處理)
第六三大隊(待處理)
欣屏天然氣公司(待處理)
紅十字會屏東縣支會(待處理)
陸軍機步333旅(待處理)
枋寮鄉公所(待處理)
中華電信股份有限公司產業工會(待處理)
屏東縣政府交通旅遊處(待處理)
海洋委員會海巡署南部分署(待處理)
第八巡防區指揮部(待處理)",災情查報,22.36552,120.59351
42020023512585,2020-05-21 10:42,"[積淹水災情]
房屋地下室淹水",屏東縣枋寮鄉[屏東縣枋寮鄉枋寮村10鄰德興路36號],淹水20公分,"屏東縣後備指揮部(待處理)
經濟部水利署南區水資源局(待處理)
經濟部水利署第七河川局(待處理)
台灣自來水股份有限公司(待處理)
台灣電力股份有限公司(待處理)
交通部公路總局第三區養護工程處(待處理)
屏東監理站(待處理)
交通部臺灣鐵路管理局高雄運務段屏東站(待處理)
行政院農業委員會農糧署南區分署(待處理)
農田水利會(待處理)
行政院海岸巡防署海岸巡防總局南部地區巡防局(待處理)
行政院海岸巡防署海洋巡防總局(待處理)
屏東縣政府(待處理)
屏東縣政府警察局(待處理)
屏東縣政府警察局屏東分局(待處理)
屏東縣政府警察局潮州分局(待處理)
屏東縣政府警察局東港分局(待處理)
屏東縣政府警察局恆春分局(待處理)
屏東縣政府警察局里港分局(待處理)
屏東縣政府警察局枋寮分局(待處理)
屏東縣政府警察局內埔分局(待處理)
屏東縣政府衛生局(待處理)
屏東縣政府環境保護局(待處理)
屏東縣政府消防局(待處理)
屏東縣政府稅務局(待處理)
屏東縣政府教育處(待處理)
屏東縣政府民政處(待處理)
屏東縣政府水利處(待處理)
屏東縣政府人事處(待處理)
屏東縣政府農業處(待處理)
屏東縣政府工務處(待處理)
屏東縣政府原住民處(待處理)
屏東縣政府社會處(待處理)
屏東縣政府傳播暨國際事務處(待處理)
屏東縣政府城鄉發展處(待處理)
第六三大隊(待處理)
欣屏天然氣公司(待處理)
紅十字會屏東縣支會(待處理)
陸軍機步333旅(待處理)
枋寮鄉公所(待處理)
中華電信股份有限公司產業工會(待處理)
屏東縣政府交通旅遊處(待處理)
海洋委員會海巡署南部分署(待處理)
第八巡防區指揮部(待處理)",災情查報,22.36552,120.59351
12020023512606,2020-05-21 11:44,"[--]
--",屏東縣枋寮鄉[屏東縣枋寮鄉枋寮村10鄰德興路36號],水災,,網路災情通報,22.36552,120.59351
42020023513389,2020-05-25 14:52,"[道路、隧道災情]
路基流失",屏東縣佳冬鄉萬建村進學街150號[屏東縣佳冬鄉萬建村15鄰和平路72號],接獲民眾報案，在萬建村進學街堤防道路路基流失,佳冬鄉公所(已處理),災情查報,22.423467,120.556386
42020023513391,2020-05-25 14:52,"[道路、隧道災情]
路基流失",屏東縣佳冬鄉萬建村進學街150號[屏東縣佳冬鄉萬建村15鄰和平路72號],接獲民眾報案，在萬建村進學街堤防道路路基流失,佳冬鄉公所(已處理),災情查報,22.423467,120.556386
42020023513393,2020-05-25 15:01,"[積淹水災情]
道路積淹水",屏東縣佳冬鄉佳冬村佳昌路21號,豪雨導致淹水,佳冬鄉公所(已處理),災情查報,22.418962,120.552545
42020023513395,2020-05-25 15:03,"[積淹水災情]
房屋積淹水",屏東縣佳冬鄉佳冬村佳昌路22號,大豪雨宣洩不及倒置防屋淹水,佳冬鄉公所(已處理),災情查報,22.418465,120.551539
42020023513397,2020-05-25 15:08,"[橋梁災情]
橋梁斷裂",屏東縣佳冬鄉中正路30號[屏東縣佳冬鄉昌隆村14鄰中正路29之2號],斷橋導致道路中斷,佳冬鄉公所(已處理),災情查報,22.450072,120.560712
42020023513659,2020-05-26 09:08,"[路樹災情]
路樹倒塌",屏東縣佳冬鄉嘉昌祿2號,造成8人受傷,"屏東縣後備指揮部(待處理)
經濟部水利署南區水資源局(待處理)
經濟部水利署第七河川局(待處理)
台灣自來水股份有限公司(待處理)
台灣電力股份有限公司(待處理)
交通部公路總局第三區養護工程處(待處理)
屏東監理站(待處理)
交通部臺灣鐵路管理局高雄運務段屏東站(待處理)
行政院農業委員會農糧署南區分署(待處理)
農田水利會(待處理)
行政院海岸巡防署海岸巡防總局南部地區巡防局(待處理)
行政院海岸巡防署海洋巡防總局(待處理)
屏東縣政府(待處理)
屏東縣政府警察局(待處理)
屏東縣政府警察局屏東分局(待處理)
屏東縣政府警察局潮州分局(待處理)
屏東縣政府警察局東港分局(待處理)
屏東縣政府警察局恆春分局(待處理)
屏東縣政府警察局里港分局(待處理)
屏東縣政府警察局枋寮分局(待處理)
屏東縣政府警察局內埔分局(待處理)
屏東縣政府衛生局(待處理)
屏東縣政府環境保護局(待處理)
屏東縣政府消防局(待處理)
屏東縣政府稅務局(待處理)
屏東縣政府教育處(待處理)
屏東縣政府民政處(待處理)
屏東縣政府水利處(待處理)
屏東縣政府人事處(待處理)
屏東縣政府農業處(待處理)
屏東縣政府工務處(待處理)
屏東縣政府原住民處(待處理)
屏東縣政府社會處(待處理)
屏東縣政府傳播暨國際事務處(待處理)
屏東縣政府城鄉發展處(待處理)
第六三大隊(待處理)
欣屏天然氣公司(待處理)
紅十字會屏東縣支會(待處理)
陸軍機步333旅(待處理)
中華電信股份有限公司產業工會(待處理)
屏東縣政府交通旅遊處(待處理)
海洋委員會海巡署南部分署(待處理)
第八巡防區指揮部(待處理)
佳冬鄉公所(已處理)",災情查報,22.41930402,120.55232433
42020023513661,2020-05-26 09:16,"[路樹災情]
路樹倒塌",屏東縣佳冬鄉嘉昌祿2號,因地震倒塌壓倒電線引起火災造成8名受傷,"屏東縣後備指揮部(待處理)
經濟部水利署南區水資源局(待處理)
經濟部水利署第七河川局(待處理)
台灣自來水股份有限公司(待處理)
台灣電力股份有限公司(待處理)
交通部公路總局第三區養護工程處(待處理)
屏東監理站(待處理)
交通部臺灣鐵路管理局高雄運務段屏東站(待處理)
行政院農業委員會農糧署南區分署(待處理)
農田水利會(待處理)
行政院海岸巡防署海岸巡防總局南部地區巡防局(待處理)
行政院海岸巡防署海洋巡防總局(待處理)
屏東縣政府(待處理)
屏東縣政府警察局(待處理)
屏東縣政府警察局屏東分局(待處理)
屏東縣政府警察局潮州分局(待處理)
屏東縣政府警察局東港分局(待處理)
屏東縣政府警察局恆春分局(待處理)
屏東縣政府警察局里港分局(待處理)
屏東縣政府警察局枋寮分局(待處理)
屏東縣政府警察局內埔分局(待處理)
屏東縣政府衛生局(待處理)
屏東縣政府環境保護局(待處理)
屏東縣政府消防局(待處理)
屏東縣政府稅務局(待處理)
屏東縣政府教育處(待處理)
屏東縣政府民政處(待處理)
屏東縣政府水利處(待處理)
屏東縣政府人事處(待處理)
屏東縣政府農業處(待處理)
屏東縣政府工務處(待處理)
屏東縣政府原住民處(待處理)
屏東縣政府社會處(待處理)
屏東縣政府傳播暨國際事務處(待處理)
屏東縣政府城鄉發展處(待處理)
第六三大隊(待處理)
欣屏天然氣公司(待處理)
紅十字會屏東縣支會(待處理)
陸軍機步333旅(待處理)
中華電信股份有限公司產業工會(待處理)
屏東縣政府交通旅遊處(待處理)
海洋委員會海巡署南部分署(待處理)
第八巡防區指揮部(待處理)
佳冬鄉公所(已處理)",災情查報,22.41930402,120.55232433
42020023513711,2020-05-27 09:54,"[道路、隧道災情]
土石流阻斷",屏東縣泰武鄉佳興,無人員傷亡,"屏東縣後備指揮部(待處理)
經濟部水利署南區水資源局(待處理)
經濟部水利署第七河川局(待處理)
台灣自來水股份有限公司(待處理)
台灣電力股份有限公司(待處理)
交通部公路總局第三區養護工程處(待處理)
屏東監理站(待處理)
交通部臺灣鐵路管理局高雄運務段屏東站(待處理)
行政院農業委員會農糧署南區分署(待處理)
農田水利會(待處理)
行政院海岸巡防署海岸巡防總局南部地區巡防局(待處理)
行政院海岸巡防署海洋巡防總局(待處理)
屏東縣政府(待處理)
屏東縣政府警察局(待處理)
屏東縣政府警察局屏東分局(待處理)
屏東縣政府警察局潮州分局(待處理)
屏東縣政府警察局東港分局(待處理)
屏東縣政府警察局恆春分局(待處理)
屏東縣政府警察局里港分局(待處理)
屏東縣政府警察局枋寮分局(待處理)
屏東縣政府警察局內埔分局(待處理)
屏東縣政府衛生局(待處理)
屏東縣政府環境保護局(待處理)
屏東縣政府消防局(待處理)
屏東縣政府稅務局(待處理)
屏東縣政府教育處(待處理)
屏東縣政府民政處(待處理)
屏東縣政府水利處(待處理)
屏東縣政府人事處(待處理)
屏東縣政府農業處(待處理)
屏東縣政府工務處(待處理)
屏東縣政府原住民處(待處理)
屏東縣政府社會處(待處理)
屏東縣政府傳播暨國際事務處(待處理)
屏東縣政府城鄉發展處(待處理)
第六三大隊(待處理)
欣屏天然氣公司(待處理)
紅十字會屏東縣支會(待處理)
陸軍機步333旅(待處理)
泰武鄉公所(待處理)
中華電信股份有限公司產業工會(待處理)
屏東縣政府交通旅遊處(待處理)
海洋委員會海巡署南部分署(待處理)
第八巡防區指揮部(待處理)",災情查報,22.571433,120.65632
42020023513722,2020-05-27 10:03,"[土石災情]
土石流",屏東縣泰武鄉武潭村,"土石滑落,造成道路無法通行","屏東縣後備指揮部(待處理)
經濟部水利署南區水資源局(待處理)
經濟部水利署第七河川局(待處理)
台灣自來水股份有限公司(待處理)
台灣電力股份有限公司(待處理)
交通部公路總局第三區養護工程處(待處理)
屏東監理站(待處理)
交通部臺灣鐵路管理局高雄運務段屏東站(待處理)
行政院農業委員會農糧署南區分署(待處理)
農田水利會(待處理)
行政院海岸巡防署海岸巡防總局南部地區巡防局(待處理)
行政院海岸巡防署海洋巡防總局(待處理)
屏東縣政府(待處理)
屏東縣政府警察局(待處理)
屏東縣政府警察局屏東分局(待處理)
屏東縣政府警察局潮州分局(待處理)
屏東縣政府警察局東港分局(待處理)
屏東縣政府警察局恆春分局(待處理)
屏東縣政府警察局里港分局(待處理)
屏東縣政府警察局枋寮分局(待處理)
屏東縣政府警察局內埔分局(待處理)
屏東縣政府衛生局(待處理)
屏東縣政府環境保護局(待處理)
屏東縣政府消防局(待處理)
屏東縣政府稅務局(待處理)
屏東縣政府教育處(待處理)
屏東縣政府民政處(待處理)
屏東縣政府水利處(待處理)
屏東縣政府人事處(待處理)
屏東縣政府農業處(待處理)
屏東縣政府工務處(待處理)
屏東縣政府原住民處(待處理)
屏東縣政府社會處(待處理)
屏東縣政府傳播暨國際事務處(待處理)
屏東縣政府城鄉發展處(待處理)
第六三大隊(待處理)
欣屏天然氣公司(待處理)
紅十字會屏東縣支會(待處理)
陸軍機步333旅(待處理)
泰武鄉公所(待處理)
中華電信股份有限公司產業工會(待處理)
屏東縣政府交通旅遊處(待處理)
海洋委員會海巡署南部分署(待處理)
第八巡防區指揮部(待處理)",災情查報,22.59197779,120.63202619
42020023513724,2020-05-27 10:08,"[道路、隧道災情]
路基流失",屏東縣泰武鄉武潭村,"道路無法通行,無人員傷亡","屏東縣後備指揮部(待處理)
台灣自來水股份有限公司(待處理)
台灣電力股份有限公司(待處理)
交通部公路總局第三區養護工程處(待處理)
屏東監理站(待處理)
屏東縣政府(待處理)
屏東縣政府警察局(待處理)
屏東縣政府衛生局(待處理)
屏東縣政府環境保護局(待處理)
屏東縣政府消防局(待處理)
屏東縣政府稅務局(待處理)
屏東縣政府民政處(待處理)
屏東縣政府水利處(待處理)
屏東縣政府農業處(待處理)
屏東縣政府工務處(待處理)
屏東縣政府社會處(待處理)
屏東縣政府傳播暨國際事務處(待處理)
屏東縣政府城鄉發展處(待處理)
欣屏天然氣公司(待處理)
紅十字會屏東縣支會(待處理)
陸軍機步333旅(待處理)
泰武鄉公所(待處理)
中華電信股份有限公司產業工會(待處理)",災情查報,22.59197779,120.63202619
42020023513807,2020-05-28 13:39,"[積淹水災情]
地區積淹水",屏東縣佳冬鄉[屏東縣佳冬鄉燄溫村5鄰炯興路13之32號],海浪襲擊潰堤，海水深入陸地,,災情查報,22.42101,120.522408
42020023513809,2020-05-28 13:54,"[車輛、交通事故]
海難",屏東縣佳冬鄉[屏東縣佳冬鄉塭豐村12鄰南寮路305之1號],約3-5部車輛落海，疑有人員受困車中,,災情查報,22.406918,120.528305
42020023513821,2020-05-28 14:11,"[積淹水災情]
地區積淹水",屏東縣佳冬鄉[屏東縣佳冬鄉羌園村6鄰內舘路2之1號],大區域淹水，人員車輛無法通行,"屏東縣後備指揮部(待處理)
經濟部水利署南區水資源局(待處理)
經濟部水利署第七河川局(待處理)
台灣自來水股份有限公司(待處理)
台灣電力股份有限公司(待處理)
交通部公路總局第三區養護工程處(待處理)
屏東監理站(待處理)
交通部臺灣鐵路管理局高雄運務段屏東站(待處理)
行政院農業委員會農糧署南區分署(待處理)
農田水利會(待處理)
行政院海岸巡防署海岸巡防總局南部地區巡防局(待處理)
行政院海岸巡防署海洋巡防總局(待處理)
屏東縣政府(待處理)
屏東縣政府警察局(待處理)
屏東縣政府警察局屏東分局(待處理)
屏東縣政府警察局潮州分局(待處理)
屏東縣政府警察局東港分局(待處理)
屏東縣政府警察局恆春分局(待處理)
屏東縣政府警察局里港分局(待處理)
屏東縣政府警察局枋寮分局(待處理)
屏東縣政府警察局內埔分局(待處理)
屏東縣政府衛生局(待處理)
屏東縣政府環境保護局(待處理)
屏東縣政府消防局(待處理)
屏東縣政府稅務局(待處理)
屏東縣政府教育處(待處理)
屏東縣政府民政處(待處理)
屏東縣政府水利處(待處理)
屏東縣政府人事處(待處理)
屏東縣政府農業處(待處理)
屏東縣政府工務處(待處理)
屏東縣政府原住民處(待處理)
屏東縣政府社會處(待處理)
屏東縣政府傳播暨國際事務處(待處理)
屏東縣政府城鄉發展處(待處理)
第六三大隊(待處理)
欣屏天然氣公司(待處理)
紅十字會屏東縣支會(待處理)
陸軍機步333旅(待處理)
中華電信股份有限公司產業工會(待處理)
屏東縣政府交通旅遊處(待處理)
海洋委員會海巡署南部分署(待處理)
第八巡防區指揮部(待處理)",災情查報,22.41930402,120.55232433
42020023513868,2020-06-01 10:16,"[道路、隧道災情]
路基流失",屏東縣泰武鄉[屏東縣泰武鄉佳平村5鄰佳平巷179號],道路邊坡崩塌影響車輛通行,"屏東縣後備指揮部(待處理)
台灣自來水股份有限公司(待處理)
台灣電力股份有限公司(待處理)
交通部公路總局第三區養護工程處(待處理)
屏東監理站(待處理)
屏東縣政府(待處理)
屏東縣政府警察局(待處理)
屏東縣政府衛生局(待處理)
屏東縣政府環境保護局(待處理)
屏東縣政府消防局(待處理)
屏東縣政府稅務局(待處理)
屏東縣政府民政處(待處理)
屏東縣政府水利處(待處理)
屏東縣政府農業處(待處理)
屏東縣政府工務處(待處理)
屏東縣政府社會處(待處理)
屏東縣政府傳播暨國際事務處(待處理)
屏東縣政府城鄉發展處(待處理)
欣屏天然氣公司(待處理)
紅十字會屏東縣支會(待處理)
陸軍機步333旅(待處理)
中華電信股份有限公司產業工會(待處理)
泰武鄉公所(已處理)",災情查報,22.592076,120.632682
42020023513868,2020-06-01 10:16,"[道路、隧道災情]
路基流失",屏東縣泰武鄉[屏東縣泰武鄉佳平村5鄰佳平巷179號],道路邊坡崩塌影響車輛通行,"屏東縣後備指揮部(待處理)
台灣自來水股份有限公司(待處理)
台灣電力股份有限公司(待處理)
交通部公路總局第三區養護工程處(待處理)
屏東監理站(待處理)
屏東縣政府(待處理)
屏東縣政府警察局(待處理)
屏東縣政府衛生局(待處理)
屏東縣政府環境保護局(待處理)
屏東縣政府消防局(待處理)
屏東縣政府稅務局(待處理)
屏東縣政府民政處(待處理)
屏東縣政府水利處(待處理)
屏東縣政府農業處(待處理)
屏東縣政府工務處(待處理)
屏東縣政府社會處(待處理)
屏東縣政府傳播暨國際事務處(待處理)
屏東縣政府城鄉發展處(待處理)
欣屏天然氣公司(待處理)
紅十字會屏東縣支會(待處理)
陸軍機步333旅(待處理)
中華電信股份有限公司產業工會(待處理)
泰武鄉公所(已處理)",災情查報,22.592076,120.632682
42020023513879,2020-06-01 10:17,"[積淹水災情]
房屋積淹水",屏東縣高樹鄉高樹村南興路26號,"路面積淹水淹入民宅致2人受困,須撤離收容。","屏東縣後備指揮部(待處理)
經濟部水利署南區水資源局(待處理)
經濟部水利署第七河川局(待處理)
台灣自來水股份有限公司(待處理)
台灣電力股份有限公司(待處理)
交通部公路總局第三區養護工程處(待處理)
屏東監理站(待處理)
交通部臺灣鐵路管理局高雄運務段屏東站(待處理)
行政院農業委員會農糧署南區分署(待處理)
農田水利會(待處理)
行政院海岸巡防署海岸巡防總局南部地區巡防局(待處理)
行政院海岸巡防署海洋巡防總局(待處理)
屏東縣政府(待處理)
屏東縣政府警察局屏東分局(待處理)
屏東縣政府警察局潮州分局(待處理)
屏東縣政府警察局東港分局(待處理)
屏東縣政府警察局恆春分局(待處理)
屏東縣政府警察局里港分局(待處理)
屏東縣政府警察局枋寮分局(待處理)
屏東縣政府警察局內埔分局(待處理)
屏東縣政府衛生局(待處理)
屏東縣政府環境保護局(待處理)
屏東縣政府消防局(待處理)
屏東縣政府稅務局(待處理)
屏東縣政府教育處(待處理)
屏東縣政府民政處(待處理)
屏東縣政府水利處(待處理)
屏東縣政府人事處(待處理)
屏東縣政府農業處(待處理)
屏東縣政府工務處(待處理)
屏東縣政府原住民處(待處理)
屏東縣政府社會處(待處理)
屏東縣政府傳播暨國際事務處(待處理)
屏東縣政府城鄉發展處(待處理)
第六三大隊(待處理)
欣屏天然氣公司(待處理)
紅十字會屏東縣支會(待處理)
陸軍機步333旅(待處理)
中華電信股份有限公司產業工會(待處理)
屏東縣政府交通旅遊處(待處理)
海洋委員會海巡署南部分署(待處理)
第八巡防區指揮部(待處理)
屏東縣政府警察局(已處理)
高樹鄉公所(已處理)",災情查報,22.818277,120.603229
